Date,Open,High,Low,Close,Volume
9-Jan-14,6120.00,6195.00,5775.00,5880.00,14026
8-Jan-14,6105.00,6300.00,6030.00,6120.00,10046
7-Jan-14,6105.00,6330.00,6015.00,6157.50,13007
6-Jan-14,6405.00,6405.00,5985.00,6060.00,16341
3-Jan-14,6555.00,6600.00,6345.00,6405.00,10096
2-Jan-14,6570.00,6750.00,6345.00,6465.00,20594
31-Dec-13,6735.00,7095.00,6660.00,7050.00,16678
30-Dec-13,6960.00,6975.00,6525.00,6570.00,18375
27-Dec-13,7485.00,7500.00,6840.00,7020.00,37426
26-Dec-13,6405.00,7125.00,6390.00,7050.00,26322
24-Dec-13,6015.00,6330.00,5955.00,6255.00,13310
23-Dec-13,5580.00,5917.50,5535.00,5895.00,8961
20-Dec-13,5655.00,5685.00,5505.00,5535.00,7600
19-Dec-13,5355.00,5625.00,5310.00,5595.00,7918
18-Dec-13,5355.00,5400.00,5250.00,5385.00,5180
17-Dec-13,5310.00,5415.00,5235.00,5370.00,5218
16-Dec-13,5475.00,5580.00,5280.00,5400.00,5450
13-Dec-13,5250.00,5505.00,5205.00,5490.00,9463
12-Dec-13,5250.00,5355.00,5182.50,5235.00,4679
11-Dec-13,5205.00,5264.85,5130.00,5190.00,4266
10-Dec-13,5085.00,5220.00,4965.00,5130.00,6403
9-Dec-13,5385.00,5385.00,5085.00,5145.00,6468
6-Dec-13,5505.00,5550.00,5220.00,5250.00,9280
5-Dec-13,5295.00,5460.00,5212.50,5400.00,14791
4-Dec-13,4995.00,5130.00,4890.00,5100.00,6988
3-Dec-13,5025.00,5130.00,4905.00,5025.00,5179
2-Dec-13,5235.00,5280.00,4950.00,4995.00,7000
29-Nov-13,5250.00,5325.00,5115.00,5160.00,9590
27-Nov-13,4800.00,5025.00,4770.00,4935.00,9260
26-Nov-13,4545.00,4695.00,4530.00,4636.50,3063
25-Nov-13,4560.00,4650.00,4545.00,4590.00,2243
22-Nov-13,4575.00,4605.00,4515.00,4575.00,3170
21-Nov-13,4470.00,4650.00,4440.00,4650.00,4897
20-Nov-13,4515.00,4560.00,4425.00,4455.00,3983
19-Nov-13,4605.00,4605.15,4365.00,4410.00,5657
18-Nov-13,4695.00,4725.00,4500.00,4560.00,5061
15-Nov-13,4650.00,4800.00,4620.00,4695.00,5156
14-Nov-13,4710.00,4755.00,4575.00,4650.00,5700
13-Nov-13,4545.00,4830.00,4530.00,4785.00,5683
12-Nov-13,4680.00,4710.00,4545.00,4635.00,4615
11-Nov-13,4545.00,4785.00,4500.00,4740.00,7000
8-Nov-13,4335.00,4590.00,4260.00,4590.00,7338
7-Nov-13,4575.00,4590.00,4290.00,4305.00,6762
6-Nov-13,4770.00,4800.00,4440.00,4543.50,10187
5-Nov-13,4995.00,5235.00,4545.00,4770.00,24596
4-Nov-13,4815.00,4965.00,4695.00,4845.00,18830
1-Nov-13,4305.00,4650.00,4305.00,4605.00,13750
31-Oct-13,4170.00,4170.00,3975.00,4140.00,5466
30-Oct-13,4230.00,4245.00,4065.00,4080.00,4349
29-Oct-13,4095.00,4275.00,4080.00,4245.00,6019
28-Oct-13,4215.00,4303.50,4005.00,4078.50,6984
25-Oct-13,4200.00,4380.00,4200.00,4305.00,7313
